c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,obj
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00113457,-0.000979564,-0.511333,4395990,1,0.64042,0.0940623,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.017699,-0.00814808,0.669033,84055400,1,30.3663,5.88655,1.00E+20
0,1,0,1,-0.00613118,-0.00349094,-0.520667,-0.45,-2761.5,-0.331596,-0.219053,-18130400
0,1,0,1,-0.00964785,-0.0087488,-0.485333,47707400,1,16.8026,4.0513,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.010101,-0.00915611,0.390333,33612400000,1,12541.9,2274.85,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00657904,-0.0059295,0.523667,2.55988E+12,1,955249,173068,1.00E+20
0,0,0,1,0.000478482,-0.00702143,-0.385667,25437500,1,8.49231,1.45926,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.010101,-0.0091709,-0.588667,0.6,-861,0.34513,-0.0078188,-3609840
0,0,0,1,0.0148783,-0.00859452,-0.472333,3026510,1,0.12938,0.514944,1.00E+20
0,1,0,1,-0.00683419,-0.0086896,-0.541,0.9,-705.5,0.63071,0.0079444,-1115880
0,1,0,1,-0.00645526,-0.00766115,-0.472333,18813300,1,6.0204,2.13831,1.00E+20
0,1,0,1,-0.00697991,-0.00978581,-0.183,160824000,1,59.0133,12.2851,1.00E+20
0,1,0,1,-0.0096797,-0.00387712,-0.597667,-0.4,-2486.5,-0.124436,-0.237106,-20652900
0,1,0,1,-0.00934381,-0.0068755,0.111333,3250970000,1,1212.14,220.948,1.00E+20
0,1,0,1,-0.00943908,-0.010101,-0.525,4579880,1,0.70904,0.451356,1.00E+20
0,1,0,0,-0.00668779,-0.00936693,-0.573,0.575,-882,0.13656,-0.00331427,-3357170
0,1,0,1,0.00111754,-0.00392474,-0.543333,4211380,1,0.57153,0.42138,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.0093925,-0.010101,-0.424667,1.425,-540.5,0.17342,0.0406099,1.00E+20
0,1,0,1,-0.0080933,-0.0087569,-0.506333,1.95,-416,0.22049,0.081214,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00943295,-0.00801564,0.496333,1.5822E+11,1,59040.9,10698.6,1.00E+20
0,1,0,1,-0.00880435,-0.00900188,-0.296667,0.65,-829.5,0.07017,-0.0416202,-2434710
0,1,0,0,-0.00557851,-0.00758902,-0.482333,1.075,-633.5,0.51231,0.0211147,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00943778,-0.010101,-0.522,4132280,1,0.54201,0.356326,1.00E+20
0,1,0,0,-0.00920632,-0.00978136,-0.504,3974570,1,0.48316,0.365337,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00784682,-0.00718375,-0.490333,15065100,1,4.62172,1.69173,1.00E+20
0,0,0,0,-0.001652,-0.00490387,-0.501667,1,-669.5,0.54549,-0.0898895,-332488
0,1,0,1,-0.00708643,-0.00725245,-0.559,2.35,-341,0.17914,0.108423,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00962274,-0.00751543,-0.407333,198991000,1,73.2561,14.3393,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00552549,-0.00504591,-0.538333,1.525,-529,0.55707,0.0562922,1.00E+20
0,1,0,0,-0.00589313,-0.000340339,-0.593667,-0.675,-4740,-0.480816,-0.324884,-27296100
0,1,0,0,-0.010101,-0.00900427,-0.552667,-0.275,-1937.5,-0.119588,-0.159814,-14550700
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00547918,-0.00843738,-0.450333,7331530,1,1.73585,0.941147,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00743818,-0.00760605,-0.513333,0.575,-877,0.13136,-0.0140767,-3268340
0,1,0,1,-0.00860044,-0.00721088,-0.568333,6992080,1,1.60918,0.610018,1.00E+20
0,1,0,0,0.00507656,-0.00620959,-0.464,3957040,1,0.47662,0.349686,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00938766,-0.00551322,0.528333,1.60917E+11,1,60047.1,10881.4,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00683056,-0.00657304,-0.436667,4292930,1,0.60196,0.3881,1.00E+20
0,1,0,1,-0.00934739,-0.00981591,-0.339333,3165940,-175.5,0.18141,0.0988639,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00739599,-0.00551095,-0.489667,-0.2,-1725.5,-0.117102,-0.136614,-12184300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0329312,-0.00396918,-0.393333,11788000,1,3.39884,0.867933,1.00E+20
0,0,0,1,0.0244212,-0.000982043,-0.488333,2120070,1,-0.208869,0.0616727,1.00E+20
0,1,0,1,-0.00920493,-0.00839936,-0.501667,-0.375,-2327.5,-0.258874,-0.188656,-15965800
0,1,0,1,-0.00923786,-0.00805627,-0.559,8278430,1,2.0892,0.850623,1.00E+20
0,1,0,1,-0.00704539,-0.00898734,-0.538,5313640,1,0.98285,0.654556,1.00E+20
0,1,0,1,-0.00983707,-0.00980566,-0.275333,2926050000,1,1090.89,198.887,1.00E+20
0,1,0,1,0.00216087,-0.0087023,-0.437667,4642460,1,0.73239,0.278653,1.00E+20
0,0,0,0,-0.00247673,-0.00644867,-0.446333,-0.25,-1912,-0.301453,-0.218576,-11315100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00850419,-0.00957628,-0.473667,3227920,-178,0.20454,0.127694,1.00E+20
0,1,0,1,-0.00940052,-0.00923155,-0.441,4367480,1,0.62978,0.407196,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00718838,-0.00699301,0.423667,37951300000,1,14161,2567.86,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00840091,-0.00909926,-0.384,1.175,-593,0.17714,0.0188298,1.00E+20
0,1,0,0,-0.00924662,-0.00704704,-0.575,-0.575,-3561,-0.388902,-0.265315,-22862200
0,1,0,1,-0.0091438,-0.00600376,-0.405667,1005160000,1,374.087,68.8496,1.00E+20
0,1,0,1,-0.00963713,-0.010101,-0.451,4318170,1,0.61138,0.441572,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00836117,-0.00995134,-0.352333,4483440,1,0.67305,0.423448,1.00E+20
0,1,0,1,-0.00841996,-0.00170758,-0.599667,-0.65,-4530,-0.438485,-0.333024,-28005600
0,1,0,1,-0.00989118,-0.0065542,-0.604333,-0.5,-3107.5,-0.279574,-0.259353,-22749600
0,1,0,0,-0.010101,-0.010101,-0.545333,4375980,1,0.63295,0.36277,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0126123,-0.00834736,-0.536,1515300,1,-0.434547,-0.202303,1.00E+20
0,1,0,1,-0.00919813,-0.00951186,-0.490333,1.55,-516.5,0.19153,0.0563888,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.0017043,-0.00897836,-0.471333,-0.35,-2199.5,-0.379089,-0.231512,-12355600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.0105367,-0.00711885,-0.438333,13132500,1,3.90055,1.65743,1.00E+20
0,1,0,1,-0.010101,-0.010101,0.037,11914900000,1,4445.21,807.59,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00987842,-0.00716893,-0.512333,-0.7,-5139,-0.512248,-0.351529,-28147600
0,0,0,1,-0.00579721,-0.00563436,-0.558,-0.2,-1757,0.24473,-0.21601,-17684700
0,1,0,0,-0.00988522,-0.00830368,-0.56,-0.375,-2318.5,-0.278283,-0.166477,-15467400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00689519,-0.010101,-0.256333,-0.025,-1350,-0.067343,-0.133678,-8368360
0,0,0,1,2.02E-05,-0.00524008,-0.482,6169190,-157.5,1.30211,0.10214,1.00E+20
0,1,0,1,-0.00964916,-0.00932935,-0.489667,23854400,1,7.90157,2.22524,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00875031,-0.00891753,-0.493667,2.65,-264.5,0.23548,0.114999,1.00E+20
0,0,0,1,0.00277783,-0.010101,-0.497,2053170,1,-0.233834,-0.0934158,1.00E+20
0,1,0,1,-0.00793388,-0.00378788,-0.550333,1.9,-425.5,0.28441,0.0852229,1.00E+20
0,1,0,1,-0.00987886,-0.00859564,-0.515333,-0.625,-4304,-0.45905,-0.31341,-25408300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00558861,-0.00980933,-0.485667,3665510,1,0.36783,0.270045,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.000362036,-0.00912128,-0.575,3718250,1,0.38751,0.362002,1.00E+20
0,0,0,0,-0.00340717,-0.00781866,-0.499,5170700,-225.5,0.92951,0.0650067,1.00E+20
0,1,0,1,-0.00846478,-0.00660365,-0.232667,1728860000,1,644.147,118.447,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00454043,-0.00566101,-0.565667,0.25,-1134,0.10615,-0.152296,-6851160
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00377376,-0.00837385,-0.480667,6086950,-58.5,1.27142,0.148055,1.00E+20
0,1,0,1,0.0095126,-0.00269422,0.427667,40783600000,1,15217.9,2759.98,1.00E+20
0,0,0,1,-0.000615458,-0.00845388,-0.512,0.95,-688,0.48747,-0.0871273,-678159
0,1,0,1,-0.00584297,-0.00777894,-0.417333,9984690,1,2.72591,1.16395,1.00E+20
0,1,0,0,-0.00988392,-0.010101,-0.550667,-0.625,-4230.5,-0.451422,-0.302873,-25247000
0,1,0,0,-0.00643184,-0.00955736,-0.554333,-0.55,-3390,-0.36664,-0.261544,-22302900
0,1,0,0,-0.00654979,-0.00516999,-0.511667,-0.6,-3850,-0.43564,-0.285914,-23213400
0,0,0,1,-0.00226091,-0.010101,-0.576667,3416770,1,0.27501,0.241902,1.00E+20
0,1,0,1,-0.00791622,-0.0050324,-0.384,27374400,1,9.2151,2.8069,1.00E+20
0,1,0,1,-0.00802119,-0.00896607,-0.454,12668000,1,3.72721,1.55934,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00651034,-0.00700254,-0.495,7583210,1,1.82977,1.01141,1.00E+20
0,1,0,0,-0.00943442,-0.00859844,-0.514333,-0.575,-3627.5,-0.40504,-0.27799,-22767200
0,1,0,1,-0.00983686,-0.00893236,-0.274333,1574830000,1,586.668,107.622,1.00E+20
0,0,0,1,-0.00659524,-0.0059184,-0.531333,-0.375,-2368.5,-0.435935,-0.133738,-12449300
0,1,0,1,-0.00885551,-0.00928112,0.19,36544900,1,12.6372,2.92411,1.00E+20
0,1,0,1,-0.0096674,-0.00791464,-0.552333,-0.675,-4877.5,-0.489254,-0.337157,-27757800
0,1,0,0,-0.00914673,-0.00972551,-0.41,4372570,1,0.63168,0.408662,1.00E+20
0,0,0,1,-0.00158593,-0.00817507,-0.254667,2.625,-273,0.45881,-0.00877613,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00520474,-0.00962115,-0.368667,2.2,-367,0.21507,0.0632081,1.00E+20
0,1,0,0,-0.010101,-0.00787121,-0.574667,-0.7,-5464,-0.519567,-0.35875,-29733300
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00182903,-0.00609835,-0.453333,6986470,1,1.60709,0.922038,1.00E+20
0,1,0,1,-0.00660343,-0.00987066,-0.439,5638510,1,1.10408,0.670794,1.00E+20
0,1,0,1,-0.00519977,-0.00487274,-0.504,3797430,1,0.41706,0.279997,1.00E+20
0,0,0,1,0.0263176,-0.00766703,-0.417,1987740,1,-0.25825,-0.00914693,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00783214,-0.00897774,-0.480667,3993380,1,0.49018,0.345725,1.00E+20
0,1,0,1,-0.00771236,-0.00204169,-0.125,119786000,1,43.6998,9.13454,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00923155,-0.00962047,-0.547667,-0.025,-1362.5,-0.02229,-0.0810437,-8927140
0,1,0,1,-0.00931474,-0.0081715,-0.283667,1993720000,1,742.982,136.012,1.00E+20
0,1,0,0,-0.00987911,-0.00895707,-0.517,-0.6,-3876.5,-0.42114,-0.294108,-24007000
0,1,0,1,-0.0056571,-0.00930409,-0.508667,6086300,1,1.27118,0.859796,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.001456,-0.00956042,-0.467333,3642380,1,0.3592,0.222765,1.00E+20
0,1,0,1,-0.00981567,-0.00969453,-0.179667,20977500000,1,7827,1419.77,1.00E+20
0,1,0,1,0.0107059,-0.00487254,-0.363,10299300,1,2.8433,1.19602,1.00E+20
0,1,0,0,-0.00650954,-0.00410812,-0.494667,-0.1,-1519.5,-0.072483,-0.117123,-10343600
0,0,0,1,0.010167,-0.00823238,-0.4,2589420,1,-0.033725,0.0682459,1.00E+20
0,0,0,1,-0.00311371,-0.00903775,-0.531333,0.225,-1158,-0.412594,-0.105261,-3819660
0,0,0,0,-0.00507336,-0.00604132,-0.466,9355710,1,2.4912,0.294356,1.00E+20
0,1,0,1,-0.00688176,-0.00919087,-0.355333,4093070,1,0.52738,0.437308,1.00E+20
0,1,0,1,-0.00915122,-0.00932101,-0.416667,18729100,1,5.98899,2.20046,1.00E+20
0,0,0,1,-0.00522878,-0.00916225,-0.513,3144470,1,0.1734,0.308356,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00189526,-0.004176,-0.261667,0.95,-681,0.21544,-0.12214,-445529
0,1,0,1,-0.00676661,-0.00675852,-0.509667,-0.15,-1612.5,-0.099036,-0.118119,-11125100
0,1,0,1,-0.00985632,-0.00911071,-0.375667,247929000,1,91.5176,17.9108,1.00E+20
0,1,0,1,-0.00493065,-0.00659801,-0.425333,1.425,-542.5,0.32228,-0.052531,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00940742,-0.00834213,-0.455333,-0.55,-3453.5,-0.416367,-0.267032,-21026100
0,1,0,0,-0.00835456,-0.00719842,-0.539667,0.475,-943.5,0.7342,-0.0733154,-6487430
0,1,0,0,-0.00813923,-0.00384502,-0.541667,3697210,1,0.37966,0.258527,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00559465,-0.00742613,-0.487667,6486160,1,1.42039,0.88961,1.00E+20
0,1,0,1,-0.00823262,-0.0066521,-0.439,2.725,-236.5,0.23008,0.108517,1.00E+20
0,0,0,1,-0.00517369,-0.000658713,-0.428,0.975,-671,0.28199,-0.0099544,-305187
0,1,0,1,-0.00334526,-0.00935829,-0.435667,14887000,1,4.55526,1.83958,1.00E+20
0,0,0,1,-0.00597105,-0.00437068,-0.542667,-0.675,-4779,-0.520114,-0.312002,-25470700
0,1,0,0,-0.00758034,-0.00910116,-0.465667,0.45,-964,0.09665,-0.0378265,-4391720
0,1,0,1,-0.00924824,-0.00871313,-0.578,8246010,1,2.0771,0.877924,1.00E+20
0,1,0,1,-0.00737248,-0.00861228,0.384667,28240800000,1,10537.4,1911.6,1.00E+20
0,1,0,0,-0.00591338,-0.0097168,-0.521333,1.5,-532.5,0.53923,0.0561375,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00632285,-0.00750435,-0.509333,4644470,1,0.73314,0.490958,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00195476,-0.00642346,-0.545333,4184180,1,0.56138,0.149223,1.00E+20
0,1,0,1,-0.0096325,-0.00857556,0.281667,1317650000,1,490.697,90.0061,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00930503,-0.00553189,0.154667,9.31621E+11,1,347645,62986.1,1.00E+20
0,1,0,1,-0.00707187,-0.00536875,-0.440667,-0.325,-2152,-0.255186,-0.182283,-14367500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00660812,-0.00428748,-0.537,0.175,-1192.5,0.3508,-0.109249,-9384640
0,0,0,1,-0.00711822,-0.000246366,-0.575667,-0.475,-2821.5,-0.128807,-0.296696,-24305500
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00704737,-0.00787612,-0.539,-0.5,-3129.5,-0.336885,-0.248128,-21126000
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00915589,-0.010101,-0.423667,3573270,1,0.33341,0.228827,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00831992,-0.00644387,-0.509667,-0.675,-4677.5,-0.4999,-0.321539,-25891600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00987911,-0.00915345,-0.517,60550300,1,21.5951,4.81174,1.00E+20
0,0,0,1,0.0136819,-0.007627,-0.465333,3961630,1,0.47833,0.417291,1.00E+20
0,1,0,0,-0.00699164,-0.00560706,-0.511333,0.825,-749.5,0.4683,-0.0029518,-1835550
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00894635,-0.00426396,-0.456333,83864800,1,30.2952,7.2076,1.00E+20
0,1,0,1,-0.00900379,-0.00876254,-0.532667,-0.65,-4605,-0.486196,-0.319219,-26123600
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00988732,-0.00859227,-0.575333,-0.625,-4168.5,-0.424279,-0.308862,-26038200
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00944905,-0.00961304,-0.548333,0.4,-1003.5,0.10752,-0.0291115,-5002470
0,1,0,1,-0.00946904,-0.00680641,-0.597333,-0.675,-4884,-0.459271,-0.351152,-29432500
0,0,0,1,0.0182972,-0.00583673,-0.498,1618680,1,-0.395968,-0.155308,1.00E+20
0,1,0,1,-0.00616555,-0.00622924,-0.534,-0.675,-4778,-0.479757,-0.338092,-27607100
0,1,0,0,-0.00635643,-0.00591406,-0.433333,3533960,1,0.31874,0.188897,1.00E+20
0,1,0,0,-0.010101,-0.00776069,-0.590667,-0.475,-2934,-0.249393,-0.253151,-22025700
0,1,0,0,-0.00900403,-0.00875839,-0.533,-0.65,-4597.5,-0.476153,-0.325923,-26582100
0,1,0,0,-0.00264639,-0.00748725,-0.434667,1.525,-524.5,0.28012,-0.0546059,1.00E+20
0,0,0,1,0.00282044,-0.00444957,-0.492,1625030,1,-0.393601,-0.120217,1.00E+20
0,1,0,0,-0.00897392,-0.00779287,-0.492,-0.4,-2523.5,-0.282743,-0.202735,-17260900
0,1,0,1,-0.00937222,-0.00736138,0.0766667,52378500000,1,19544.7,3542.89,1.00E+20
0,1,0,1,-0.00512514,-0.00462963,-0.414,0.675,-818,0.32376,-0.0505098,-2814160
0,1,0,0,-0.00880407,-0.00951949,-0.555667,-0.65,-4571.5,-0.477531,-0.317132,-26336400
0,0,0,1,0.0172554,-0.00604347,-0.413,4180910,1,0.56016,0.425192,1.00E+20
0,1,0,1,-0.00725966,-0.00752422,0.527333,88069700000,1,32863.3,5956.16,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00946359,-0.00921027,-0.583667,-0.575,-3724.5,-0.416722,-0.264927,-23047700
0,1,0,0,-0.00746768,-0.00668418,-0.530333,3559230,1,0.32817,0.623367,1.00E+20
0,1,0,1,-0.00879485,-0.010101,-0.544667,7010510,1,1.61606,0.832741,1.00E+20
0,1,0,1,-0.00750212,-0.00959621,-0.550667,3607200,1,0.34607,0.256295,1.00E+20
0,1,0,1,-0.00967364,-0.010101,-0.575,0.975,-679,0.12654,0.0365215,-386995
0,1,0,1,-0.00987852,-0.010101,-0.513,8652800,1,2.2289,1.11197,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00695708,-0.00109833,0.252667,182880000,1,67.2441,13.0962,1.00E+20
0,0,0,1,0.00253615,-0.00964967,-0.526,3013270,1,0.12444,0.0172991,1.00E+20
0,1,0,1,-0.00838643,-0.00933346,-0.568333,13968600,1,4.21255,1.17911,1.00E+20
0,1,0,1,-0.00773543,-0.0087339,-0.42,0.85,-735.5,0.1413,-0.00298013,-1216430
0,1,0,1,-0.00916724,-0.008794,-0.441,2970930,-214.5,0.10864,0.107725,1.00E+20
0,1,0,1,-0.00280021,-0.00929727,-0.419333,4389880,1,0.63814,0.162339,1.00E+20
0,1,0,0,-0.00644371,-0.00654968,-0.467667,1.1,-620,1.11398,0.00862473,1.00E+20
0,1,0,1,-0.00506059,-0.00113492,0.003,1875850000,1,698.997,128.773,1.00E+20
